Time (s),Amplitude (V)
0.00144,-0.06321613328655692
0.0014600000000000001,-0.0781958271422371
0.0014800000000000002,-0.0944735595695437
0.0015,-0.09157999283204032
0.00152,-0.06352415974056785
0.0015400000000000001,-0.047050908154167605
0.0015600000000000002,-0.049549172531213506
0.00158,-0.056241113653189914
0.0016,-0.029982443064694046
0.0016200000000000001,0.0069602278121460165
0.0016400000000000002,-0.03647649613046462
0.0016600000000000002,-0.07711738781173536
0.00168,-0.08750363043013218
0.0017000000000000001,-0.0888034708161151
0.0017200000000000002,-0.054556604078553866
0.0017400000000000002,-0.060948733460189114
0.00176,-0.05336181323848082
0.0017800000000000001,-0.060552685395720854
0.0018000000000000002,-0.060354606022460136
0.0018200000000000002,-0.06295231014352023
0.00184,-0.07104173070831932
0.00186,-0.059260942318365366
0.0018800000000000002,-0.06485405623820437
0.0019000000000000002,-0.07434128830180012
0.0019200000000000003,-0.06465725027148186
0.00194,-0.025517369272491756
0.0019600000000000004,-0.02961259411374742
0.00198,-0.057871539495796376
0.002,-0.05447794242313143
0.00202,-0.07035538875238558
0.00204,-0.06067115709587363
0.00206,-0.029918498861379404
0.0020800000000000003,-0.019834806558506432
0.0021000000000000003,-0.04439909788662202
0.0021200000000000004,-0.06706621537799226
0.00214,-0.053687361604576884
0.00216,-0.0349165645892154
0.00218,-0.019540636721337597
0.0022,-0.020440275812108753
0.00222,-0.0689684339489523
0.0022400000000000002,-0.10331782137700429
0.0022600000000000003,-0.09872559898206185
0.0022800000000000003,-0.09363408039992005
0.0023000000000000004,-0.07556200827579415
0.00232,-0.05199813994623488
0.00234,-0.040915510949832465
0.00236,-0.06777594399938454
0.00238,-0.0860492221271904
0.0024000000000000002,-0.10771736901380158
0.0024200000000000003,-0.08774794300772096
0.0024400000000000003,-0.03442850799351353
0.0024600000000000004,-0.02654089221996948
0.00248,-0.045712649352998666
0.0025,-0.062487983472960335
0.00252,-0.03552886802073856
0.00254,0.004310948717676753
0.00256,-0.011465773765519154
0.0025800000000000003,-0.07237475723269117
0.0026000000000000003,-0.10093224331789849
0.0026200000000000004,-0.09933493136640258
0.0026400000000000004,-0.05110751638136831
0.00266,-0.013464198823821313
0.00268,-0.03073848130835698
0.0027,-0.07137767651196164
0.00272,-0.08385906751909006
0.0027400000000000002,-0.04262100866700235
0.0027600000000000003,-0.02964053949553974
0.0027800000000000004,-0.03073890706977924
0.0028000000000000004,-0.04591612625511146
0.00282,-0.050808738859162594
0.00284,-0.050908508199474754
0.00286,-0.07587093548667714
0.00288,-0.09324473377296467
0.0029000000000000002,-0.07796746119661246
0.0029200000000000003,-0.06698371568126324
0.0029400000000000003,-0.02344876681382655
0.0029600000000000004,-0.023847875879459586
0.0029800000000000004,-0.06808120506223539
0.003,-0.07786617454658329
0.00302,-0.0572966399159706
0.00304,-0.04052138362610058
0.0030600000000000002,-0.0484090944627676
0.0030800000000000003,-0.0913441979108528
0.0031000000000000003,-0.08595176152599007
0.0031200000000000004,-0.06178744873858224
0.0031400000000000004,-0.06378384844745935
0.00316,-0.04800688359207579
0.00318,-0.04770667739873362
0.0032,-0.08924366710529119
0.00322,-0.0826528221246534
0.0032400000000000003,-0.0599860633114724
0.0032600000000000003,-0.057588857600972126
0.0032800000000000004,-0.04910075278182121
0.0033000000000000004,-0.03971395412767902
0.0033200000000000005,-0.03961319666205765
0.00334,-0.04490433009160283
0.00336,-0.0546886653484524
0.00338,-0.06367418910878331
0.0034000000000000002,-0.09692326865635983
0.0034200000000000003,-0.09302802495992626
0.0034400000000000003,-0.0654682570153623
0.0034600000000000004,-0.035412181849269
0.0034800000000000005,-0.009549794952547229
0.0035,-0.007950963661325541
0.00352,-0.05447992739347143
0.00354,-0.10380464174954353
0.0035600000000000002,-0.11957965462286854
0.0035800000000000003,-0.09102112973145496
0.0036000000000000003,-0.05637172005110627
0.0036200000000000004,-0.04988001601469306
0.0036400000000000004,-0.037696822939826326
0.0036600000000000005,-0.049078261114116
0.00368,-0.06804825914329254
0.0037,-0.060158521159115574
0.00372,-0.06524928343119794
0.0037400000000000003,-0.05056965626401643
0.0037600000000000003,-0.04557546530741296
0.0037800000000000004,-0.0545602864076688
0.0038000000000000004,-0.06953606894811118
0.0038200000000000005,-0.07592469397174821
0.0038400000000000005,-0.07232826860914063
0.00386,-0.044468202144418906
0.00388,-0.036178748686486836
0.0039000000000000003,-0.03927218205858605
0.003920000000000001,-0.030483393757814482
0.00394,-0.026187836027445347
0.00396,-0.05953577941193508
0.00398,-0.09977335803642622
0.004,-0.1093568727187774
0.00402,-0.09617450641985029
0.00404,-0.06332160281177741
0.00406,-0.05293496512706808
0.00408,-0.046542309250229605
0.0041,-0.03945064853679806
0.00412,-0.028464816362013833
0.0041400000000000005,-0.04274103562842053
0.0041600000000000005,-0.05631827974971348
0.0041800000000000006,-0.05451854728510104
0.004200000000000001,-0.05591397495734051
0.004220000000000001,-0.05471327113490824
0.004240000000000001,-0.05181508010888557
0.004260000000000001,-0.05760381246195453
0.00428,-0.058200303103676146
0.0043,-0.04351968451954438
0.00432,-0.0482099578664528
0.00434,-0.07766304868062604
0.00436,-0.06158441282416065
0.00438,-0.045405887699434
0.0044,-0.03941203120784453
0.00442,-0.07066229405777977
0.00444,-0.085836625972464
0.00446,-0.08273832753379223
0.0044800000000000005,-0.06975481530569756
0.0045000000000000005,-0.06276229302632028
0.004520000000000001,-0.052474669926756326
0.004540000000000001,-0.025611867200974657
0.004560000000000001,-0.013027618232028703
0.004580000000000001,-0.04367847036207586
0.004600000000000001,-0.08591192828875502
0.00462,-0.08141542688642227
0.00464,-0.07132728727895829
0.00466,-0.07601693484494869
0.00468,-0.04525972262104242
0.0047,-0.03427281234443229
0.00472,-0.04145860578258208
0.00474,-0.061225486863506096
0.00476,-0.07679863724850776
0.00478,-0.06790842456059616
0.0048000000000000004,-0.05202868053504454
0.0048200000000000005,-0.043238245747669324
0.0048400000000000006,-0.030953019080009532
0.004860000000000001,-0.0580087576308258
0.004880000000000001,-0.05391116719595118
0.004900000000000001,-0.06399229210078775
0.004920000000000001,-0.06279029465835256
0.004940000000000001,-0.05509798431737954
0.00496,-0.06288244425590919
0.00498,-0.07326294678751571
0.005,-0.07036334770372953
0.00502,-0.06336985521496288
0.00504,-0.0541796106208666
0.00506,-0.05098034002370132
0.00508,-0.06685243169325909
0.0051,-0.08611938717865683
0.00512,-0.060753258897028005
0.0051400000000000005,-0.03408903755036227
0.0051600000000000005,-0.015113240887788808
0.005180000000000001,-0.022198330071199767
0.005200000000000001,-0.04076614143889925
0.005220000000000001,-0.06053211701440758
0.005240000000000001,-0.10695807950798727
0.005260000000000001,-0.11833656204095483
0.005280000000000001,-0.09147236818520099
0.0053,-0.07029960472953299
0.00532,-0.03904193544287343
0.00534,0.0042976635336652025
0.00536,-0.0005903817698768021
0.00538,-0.03223822170321734
0.0054,-0.11201383825820742
0.00542,-0.126886782840819
0.00544,-0.10032182453793745
0.0054600000000000004,-0.051590098641645855
0.0054800000000000005,-0.011545308731859029
0.0055000000000000005,-0.011140996168472778
0.005520000000000001,-0.04318797648605529
0.005540000000000001,-0.07992787483619945
0.005560000000000001,-0.07153544007825162
0.005580000000000001,-0.03698220475722452
0.005600000000000001,-0.01750631287498407
0.005620000000000001,-0.032179164558828514
0.00564,-0.06592336254319307
0.00566,-0.08269299786186494
0.00568,-0.11074564908790492
0.0057,-0.11473437602318447
0.00572,-0.05931216396375119
0.00574,-0.02326087095782455
0.00576,-0.017963389694872087
0.00578,-0.06788306077655967
0.0058000000000000005,-0.08674926870597881
0.0058200000000000005,-0.08404777973631
0.005840000000000001,-0.05987846141141881
0.005860000000000001,-0.05897421216657142
0.005880000000000001,-0.07774040994732354
0.005900000000000001,-0.05806422479153628
0.005920000000000001,-0.03309594214308935
0.005940000000000001,-0.029994835587858162
0.005960000000000001,-0.059145285904693395
0.00598,-0.06912447355981344
0.006,-0.07790540428625689
0.00602,-0.07600232665495038
0.00604,-0.06750909624669044
0.00606,-0.07089801200258437
0.00608,-0.07328837603754979
0.0061,-0.0700870841888299
0.0061200000000000004,-0.07177841461977619
0.0061400000000000005,-0.06967540754816556
0.0061600000000000005,-0.06397773849525444
0.006180000000000001,-0.03721163525412429
0.006200000000000001,-0.03440955430321772
0.006220000000000001,-0.042291401933848546
0.006240000000000001,-0.07543531192869146
0.006260000000000001,-0.09250330242880937
0.006280000000000001,-0.08720480349388743
0.006300000000000001,-0.06812692214739915
0.00632,-0.03437102892350429
0.00634,-0.03775936890430313
0.00636,-0.00899590986055293
0.00638,-0.005694203369984649
0.0064,-0.038338542496860646
0.00642,-0.0926503514241998
0.00644,-0.14666255434787773
0.0064600000000000005,-0.1849982332110208
0.0064800000000000005,-0.1235835091498911
0.006500000000000001,-0.017435831087178742
0.006520000000000001,0.030099794311848366
0.006540000000000001,0.034300484577039145
0.006560000000000001,-0.03369051455548629
0.006580000000000001,-0.15609983558206886
0.006600000000000001,-0.21220857462398576
0.006620000000000001,-0.1667695920093828
0.006640000000000001,-0.07340245872922962
0.00666,0.016669651518135847
0.00668,0.04493451302481102
0.0067,0.014787042483652868
0.00672,-0.034431787165706065
0.00674,-0.07716030045466168
0.00676,-0.11799163127032772
0.0067800000000000004,-0.10190827845760939
0.0068000000000000005,-0.0375972315230152
0.0068200000000000005,-0.014025053771215431
0.006840000000000001,-0.04537043845738568
0.006860000000000001,-0.09908223104787284
0.006880000000000001,-0.10406708085441144
0.006900000000000001,-0.0869849831550572
0.006920000000000001,-0.09087138550789256
0.006940000000000001,-0.08816764822790182
0.006960000000000001,-0.061499807085144825
0.006980000000000001,-0.038326678806885325
0.007,-0.024739142793937907
0.00702,-0.001366225896592549
0.00704,0.03868169830846124
0.00706,0.043382709179770815
0.00708,-0.02959973167712726
0.0071,-0.09818870216359049
0.0071200000000000005,-0.1327287158947264
0.0071400000000000005,-0.12563114787669202
0.0071600000000000006,-0.08089000100812077
0.007180000000000001,-0.08257916152464913
0.007200000000000001,-0.0890610895230178
0.007220000000000001,-0.09514357965366818
0.007240000000000001,-0.07666287908262581
0.007260000000000001,-0.051292465300643415
0.007280000000000001,-0.061868080503160075
0.007300000000000001,-0.036198024311095804
0.007320000000000001,-0.04597476342050984
0.00734,-0.04426868503582808
0.00736,-0.04316166551436674
0.00738,-0.04944350832123498
0.0074,-0.07919012255430591
0.00742,-0.10164762743449676
0.00744,-0.08855841450822255
0.0074600000000000005,-0.03822501795817956
0.0074800000000000005,-0.039514148407285066
0.007500000000000001,-0.025825691708464552
0.007520000000000001,-0.0472844867700072
0.007540000000000001,-0.12166384886241258
0.007560000000000001,-0.1570017310244308
0.007580000000000001,-0.0978812586285113
0.007600000000000001,-0.012999399892048777
0.007620000000000001,0.03363987847629286
0.007640000000000001,0.0036940857243077455
0.007660000000000001,-0.048717966023719424
0.007680000000000001,-0.07047597655392439
0.0077,-0.06167975380386073
0.00772,-0.05537974543579544
0.00774,-0.06964885456585014
0.00776,-0.07233527777955744
0.0077800000000000005,-0.08081297922720551
0.0078000000000000005,-0.08070353040941394
0.00782,-0.07390405772218533
0.007840000000000001,-0.04314049431943119
0.00786,-0.032946018371143006
0.00788,-0.04891227567386583
0.0079,-0.05519301791821539
0.00792,-0.019736309271901096
0.007940000000000001,-0.028413369329593364
0.00796,-0.07962657005353634
0.007980000000000001,-0.08550772755211239
0.008,-0.07890756922385461
0.008020000000000001,-0.07320602647824152
0.00804,-0.04993078539392314
0.008060000000000001,-0.037139778784150576
0.00808,-0.03862731908556991
0.008100000000000001,-0.06897152517802356
0.00812,-0.09002961159105505
0.008140000000000001,-0.09171671080672734
0.00816,-0.07073777371319054
0.008180000000000002,-0.04866042805747865
0.0082,-0.019194133699873682
0.00822,-0.004006356167372327
0.00824,-0.03395085864205875
0.00826,-0.044923769499365926
0.008280000000000001,-0.05170292788245469
0.0083,-0.050194478131229854
0.008320000000000001,-0.05477683376301497
0.00834,-0.04637862437387372
0.008360000000000001,-0.08640772891802886
0.00838,-0.09907782499947296
0.008400000000000001,-0.07839790071946434
0.00842,-0.04573590826482225
0.008440000000000001,-0.05351320880271738
0.00846,-0.06927848557805345
0.008480000000000001,-0.05988145306759635
0.0085,-0.039900259953149074
0.008520000000000002,-0.040388330075378655
0.00854,-0.030292209709550124
0.00856,-0.012307891403760401
0.00858,-0.0404543196189682
0.0086,-0.06151135636047905
0.008620000000000001,-0.047720596974797413
0.00864,-0.07506809894086353
0.008660000000000001,-0.08663921976449311
0.00868,-0.1092936600844565
0.008700000000000001,-0.12176335011561679
0.00872,-0.06144217864806778
0.008740000000000001,-0.039663143320456944
0.00876,-0.035657393049909406
0.008780000000000001,-0.02186628814974945
0.0088,-0.023651768843561533
0.008820000000000001,-0.05868732752185072
0.00884,-0.049389338230797
0.008860000000000002,-0.032003445021788354
0.00888,-0.05276029184129047
0.0089,-0.09358697549181474
0.00892,-0.0897805678658813
0.00894,-0.13460117834683696
0.008960000000000001,-0.1509644369359723
0.00898,-0.03252983840926391
0.009000000000000001,0.10118187110311236
0.00902,0.09650125238628221
0.009040000000000001,0.0032535118805448113
0.00906,-0.0855009165081527
0.009080000000000001,-0.11324683081220714
0.0091,-0.11343401491147043
0.009120000000000001,-0.06109995412563371
0.00914,-0.02244532199344041
0.009160000000000001,-0.03221798724976751
0.00918,-0.0439876303054992
0.009200000000000002,-0.07772426581050751
0.00922,-0.1374219115627252
0.00924,-0.1752523253379035
0.009260000000000001,-0.08916855544293399
0.00928,0.026071528324068324
0.009300000000000001,0.0637280175478724
0.00932,-0.022329864135266577
0.009340000000000001,-0.13754395220639248
0.00936,-0.13613293821132744
0.009380000000000001,-0.004916596020857325
0.0094,0.05131227684121971
0.009420000000000001,0.006992034789562111
0.00944,-0.0651864030924979
0.009460000000000001,-0.10691045677381017
0.00948,-0.11867938961843955
0.009500000000000001,-0.11676880118351733
0.00952,-0.11006535653309191
0.009540000000000002,-0.0781996153082199
0.00956,-0.05442168582833795
0.00958,-0.05660478074674214
0.009600000000000001,-0.06567748495486954
0.00962,-0.06296780896994009
0.009640000000000001,-0.03978879300657372
0.00966,-0.04826225508851521
0.009680000000000001,-0.07500826372395769
0.0097,-0.11094044840282657
0.009720000000000001,-0.11661795369929569
0.00974,-0.06108723817334533
0.009760000000000001,0.011318225369075549
0.00978,0.01991943754599408
0.009800000000000001,-0.04387072356406462
0.00982,-0.13581859304879412
0.009840000000000002,-0.140796875610471
0.00986,-0.044427127846686024
0.009880000000000002,0.04255673888958658
0.0099,-0.0064553458265313585
0.00992,-0.07274147958245167
0.009940000000000001,-0.12155376375737699
0.00996,-0.11395062123222366
0.009980000000000001,-0.03745079464535131
0.01,-0.008080208637169031
0.010020000000000001,-0.027736049206328762
0.01004,-0.07734690124386681
0.010060000000000001,-0.12306354025931623
0.01008,-0.13413211527350627
0.010100000000000001,-0.10925455629021918
0.01012,-0.08487619782085604
0.010140000000000001,-0.06808641627266608
0.01016,-0.043707961694848106
0.010180000000000002,-0.023623019981004093
0.0102,-0.030996846873732026
0.010220000000000002,-0.036173926183009686
0.01024,-0.03695752868321306
0.01026,-0.03913900553104692
0.010280000000000001,-0.01795547290166089
0.0103,-0.027326052375612316
0.010320000000000001,-0.07463967840346585
0.01034,-0.1411244939194638
0.010360000000000001,-0.09897222604247687
0.01038,-0.04643546920092786
0.010400000000000001,-0.030144307866861633
0.01042,-0.03931490575215006
0.010440000000000001,-0.06266419296516923
0.01046,-0.0744307886716271
0.010480000000000001,-0.0790081362941103
0.0105,-0.06291642185658179
0.010520000000000002,-0.049720326727148316
0.01054,-0.04481174663413541
0.010560000000000002,-0.052683947878894105
0.01058,-0.06215369834967119
0.0106,-0.062137633517016344
0.010620000000000001,-0.05662975627642585
0.01064,-0.05781179566339995
0.010660000000000001,-0.05789543621974535
0.01068,-0.04100448902838813
0.010700000000000001,-0.02231618905376685
0.01072,-0.021800580746690904
0.010740000000000001,-0.05223847942720639
0.01076,-0.08177769932624504
0.010780000000000001,-0.0914466631141658
0.0108,-0.08354193771122545
0.010820000000000001,-0.08452382793076715
0.01084,-0.08780222068603034
0.010860000000000002,-0.0867870177913973
0.01088,-0.07289108233919385
0.010900000000000002,-0.050807385992780126
0.010920000000000001,-0.04879352222164265
0.01094,-0.05806269345921594
0.010960000000000001,-0.06683255150643942
0.01098,-0.07340566034513482
0.011000000000000001,-0.08087737854233348
0.01102,-0.09234304976388724
0.011040000000000001,-0.0945225951979074
0.01106,-0.07024178577537646
0.011080000000000001,-0.0315824978502322
0.0111,-0.026972089648952712
0.011120000000000001,-0.029850388689684735
0.01114,-0.051999728183992254
0.011160000000000002,-0.06396429730331318
0.01118,-0.06784095760523656
0.011200000000000002,-0.049151413004968565
0.01122,-0.04773589976537615
0.011240000000000002,-0.060598926815285406
0.011260000000000001,-0.07825471291855654
0.01128,-0.08842167627235815
0.011300000000000001,-0.0676350179059862
0.01132,-0.03286929124186869
0.011340000000000001,-0.004194348707923769
0.01136,-0.02774105607300115
0.011380000000000001,-0.0650670251167125
0.0114,-0.1014942990952441
0.011420000000000001,-0.11275925758850197
0.01144,-0.07050445435926558
0.011460000000000001,-0.04292758676503801
0.01148,-0.03781695527647843
0.011500000000000002,-0.045487103097229344
0.01152,-0.06434043198861598
0.011540000000000002,-0.07091212807855284
0.01156,-0.0714927612248707
0.011580000000000002,-0.06618218406507567
0.011600000000000001,-0.048789679335189136
0.01162,-0.04837166195333531
0.011640000000000001,-0.0613335098598521
0.01166,-0.05182901944541461
0.011680000000000001,-0.036732861648637975
0.0117,-0.03960968803422523
0.011720000000000001,-0.04368466535603186
0.01174,-0.06623189017841892
0.011760000000000001,-0.08059133733778559
0.01178,-0.057706606729640474
0.011800000000000001,-0.03512136765312221
0.01182,-0.03749863626442197
0.011840000000000002,-0.04766416859264494
0.01186,-0.07789954635333267
0.011880000000000002,-0.088264680515205
0.0119,-0.06827529283225695
0.011920000000000002,-0.032609369763169506
0.011940000000000001,-0.02230534994174568
0.01196,-0.051841514464309735
0.011980000000000001,-0.07668467017542036
0.012,-0.058592178919922994
0.012020000000000001,-0.03211221896892191
0.01204,0.009445190347765933
0.012060000000000001,0.017952204144540615
0.01208,-0.04603197331371234
0.012100000000000001,-0.14476397472812658
0.01212,-0.1643146997199069
0.012140000000000001,-0.09599718105080379
0.01216,-0.004813897335782781
0.012180000000000002,-0.008987547099935912
0.0122,-0.05370031964439872
0.012220000000000002,-0.0876292183085649
0.012240000000000001,-0.067139694264871
0.012260000000000002,-0.023984110316365662
0.012280000000000001,0.012281870114795479
0.0123,-0.007767638008362464
0.012320000000000001,-0.04968429410634077
0.01234,-0.11157094189623026
0.012360000000000001,-0.1275264210934859
0.01238,-0.07398610984757292
0.012400000000000001,-0.01844873674700989
0.01242,-0.00954135047822028
0.012440000000000001,-0.012416259341599907
0.01246,-0.03186622807559068
0.012480000000000002,-0.08147092325024294
0.0125,-0.0833471608649098
0.012520000000000002,-0.09790432286073664
0.01254,-0.08979543923106593
0.012560000000000002,-0.06201598605801268
0.012580000000000001,-0.04881462827216889
0.012600000000000002,-0.054784455051849826
0.012620000000000001,-0.059955436759930245
0.01264,-0.0676226075219312
0.012660000000000001,-0.046233309808196246
0.01268,-0.024344710031235017
0.012700000000000001,-0.013539436038856663
0.01272,-0.04966372115427758
0.012740000000000001,-0.09786981407297193
0.01276,-0.09734895184221737
0.012780000000000001,-0.05868525039931065
0.0128,-0.016127329971157227
0.012820000000000002,-0.01380900270206352
0.01284,-0.04913414354053943
0.012860000000000002,-0.06389009963928469
0.01288,-0.077747342502482
0.012900000000000002,-0.08231845548408044
0.012920000000000001,-0.05893146399943494
0.012940000000000002,-0.0626038244159541
0.012960000000000001,-0.06058466193094597
0.01298,-0.04248956587973109
0.013000000000000001,-0.03817374282611953
0.01302,-0.04983390700716639
0.013040000000000001,-0.0692823322378501
0.01306,-0.08623443073225476
0.013080000000000001,-0.08211809548790847
0.0131,-0.07061278615080414
0.013120000000000001,-0.04383033457932614
0.01314,-0.019643938522343213
0.013160000000000002,-0.03000566614439319
0.01318,-0.05564442677363062
0.013200000000000002,-0.08577638411937136
0.01322,-0.06009200883194517
0.013240000000000002,-0.029115535637896265
0.013260000000000001,-0.01950693000715853
0.013280000000000002,-0.042848864490488414
0.013300000000000001,-0.05520720241354139
0.01332,-0.038808628420580804
0.013340000000000001,-0.03848589362122928
0.01336,-0.07081411090907218
0.013380000000000001,-0.11821967029063717
0.0134,-0.09443195626210328
0.013420000000000001,-0.03719437328575664
0.01344,-0.0044200458775377205
0.013460000000000001,-0.04653329647798239
0.01348,-0.09134246940585038
0.013500000000000002,-0.10989098743390052
0.01352,-0.07801506792010113
0.013540000000000002,-0.022374750839932792
0.013560000000000001,0.027973548890270275
0.013580000000000002,0.022206098105443675
0.013600000000000001,-0.03288731454511204
0.013620000000000002,-0.073202832333083
0.013640000000000001,-0.07747237056764288
0.01366,-0.056080339822953795
0.013680000000000001,-0.0330906550676906
0.0137,-0.028972609254556525
0.013720000000000001,-0.05780507275360988
0.01374,-0.09422610525450095
0.013760000000000001,-0.08950879039839202
0.01378,-0.06971402227125871
0.013800000000000002,-0.05181636919440208
0.01382,-0.023534234461486253
0.013840000000000002,-0.014223576130904414
0.01386,-0.04075909494158077
0.013880000000000002,-0.08646581032653561
0.013900000000000001,-0.09862277318620838
0.013920000000000002,-0.07573226776319072
0.013940000000000001,-0.05853317464595731
0.013960000000000002,-0.058807797241148166
0.013980000000000001,-0.07266200014694368
0.014,-0.04847321375645045
0.014020000000000001,-0.010105632774546992
0.01404,-0.023759975438960756
0.014060000000000001,-0.032721289711712453
0.01408,-0.042381501120188125
0.014100000000000001,-0.07131274637816418
0.01412,-0.09505172950305599
0.014140000000000002,-0.055885016348693785
0.01416,-0.03349306458026007
0.014180000000000002,-0.04874460767697519
0.0142,-0.05810493458946115
0.014220000000000002,-0.03790952608083664
0.014240000000000001,-0.05186284296428876
0.014260000000000002,-0.0489414168184813
0.014280000000000001,-0.07917020406203293
0.014300000000000002,-0.0996136097324326
0.014320000000000001,-0.07502451650253435
0.01434,-0.042946578767967356
0.014360000000000001,-0.01616067145008379
0.01438,-0.018131548726465746
0.014400000000000001,-0.033981563389369404
0.01442,-0.058418642500327064
0.014440000000000001,-0.08944576219216441
0.01446,-0.08822121292397488
0.014480000000000002,-0.0293830394835611
0.0145,0.0033943124271006014
0.014520000000000002,-0.0010724339181173714
0.01454,-0.03928849423687055
0.014560000000000002,-0.07560734047715012
0.014580000000000001,-0.10823166903513265
0.014600000000000002,-0.09003217664743786
0.014620000000000001,-0.06464341205090343
0.014640000000000002,-0.06920964871856214
0.014660000000000001,-0.058798312570175024
0.01468,-0.007548155185236438
0.014700000000000001,-0.01351212523051002
0.01472,-0.018976788559287083
0.014740000000000001,-0.043213235751708
0.01476,-0.07314109335476766
0.014780000000000001,-0.08439688826410569
0.0148,-0.06679591517567421
0.014820000000000002,-0.028126489458204985
0.01484,-0.004833945618747254
0.014860000000000002,-0.019384555726320404
0.01488,-0.061993040102603064
0.014900000000000002,-0.08443171599117594
0.014920000000000001,-0.08100911462962732
0.014940000000000002,-0.07109620908139355
0.014960000000000001,-0.0481028564535859
0.014980000000000002,-0.009732504637369854
0.015000000000000001,0.010864560931666434
0.01502,-0.034139916783532676
0.015040000000000001,-0.10330807343252252
0.01506,-0.1071741418232717
0.015080000000000001,-0.0830820709884007
0.0151,-0.0578916062642606
0.015120000000000001,-0.01193223135140354
0.01514,0.006568385988586528
0.015160000000000002,-0.045724730035984124
0.01518,-0.07065883758831148
0.015200000000000002,-0.06154395599528439
0.015220000000000001,-0.024970198253664398
0.015240000000000002,-0.01825160259308175
0.015260000000000001,-0.05087393525809399
0.015280000000000002,-0.09997149846011313
0.015300000000000001,-0.1333925185800729
0.015320000000000002,-0.10161127270956652
0.015340000000000001,-0.06593581691756263
0.015360000000000002,-0.029361657085900432
0.015380000000000001,-0.015153871831233214
0.0154,-0.027006935803482623
0.015420000000000001,-0.04195531343393132
0.01544,-0.029644504858455985
0.015460000000000002,-0.016634682468430605
0.01548,-0.022496509787946695
0.015500000000000002,-0.028458114845319016
0.01552,-0.04250753327210749
0.015540000000000002,-0.06464475011982859
0.015560000000000001,-0.10126018792376762
0.015580000000000002,-0.11960298677995937
0.015600000000000001,-0.11068661395288468
0.015620000000000002,-0.07830536697109729
0.01564,-0.03953365193418486
0.01566,-0.021630580199132065
0.015680000000000003,-0.023597624906886227
0.015700000000000002,-0.052124781537243106
0.01572,-0.07575921543654164
0.01574,-0.07632818562099349
0.01576,-0.04644277245116726
0.015780000000000002,-0.036227799926605214
0.0158,-0.050076666761491584
0.01582,-0.07910270780242291
0.01584,-0.09145370747330861
0.015860000000000003,-0.07694493066678948
0.015880000000000002,-0.053848970952665075
0.0159,-0.05042343669697326
0.01592,-0.06946415822103255
0.015940000000000003,-0.055554238537869505
0.015960000000000002,-0.018279296572547944
0.01598,-0.008662815553701915
0.016,-0.045776180697976177
0.016020000000000003,-0.10605472544797176
0.016040000000000002,-0.11501019735454737
0.01606,-0.07663661420932688
0.01608,-0.02558197715848393
0.0161,-0.0010874510768875065
0.016120000000000002,0.0005414536816006135
0.01614,-0.03657148151170382
0.01616,-0.08267087287896457
0.01618,-0.1031086893759387
0.016200000000000003,-0.10287744580339626
