Time (s),Amplitude (V)
0.0025,-0.0013917006566944168
0.00252,-0.013665766816405966
0.00254,-0.015156021862350575
0.00256,-0.022237873369604484
0.0025800000000000003,-0.020033659274035512
0.0026000000000000003,-0.005248300700519241
0.0026200000000000004,-0.0009472156525528195
0.0026400000000000004,0.0005580586055799791
0.00266,-0.012015532872479567
0.00268,-0.011408893581978713
0.0027,-0.008305992184636882
0.00272,-0.03146370049845224
0.0027400000000000002,-0.024866035298009223
0.0027600000000000003,-0.011877942827951129
0.0027800000000000004,0.004704761445394593
0.0028000000000000004,0.0013174110139084496
0.00282,-0.01365254771739683
0.00284,-0.016041376853906854
0.00286,-0.012239484075575466
0.00288,-0.014828009183822023
0.0029000000000000002,-0.018315173922621962
0.0029200000000000003,-0.019106386076826586
0.0029400000000000003,-0.012708379300844824
0.0029600000000000004,-0.005411708593458698
0.0029800000000000004,-0.010796010765353135
0.003,-0.014582695135832737
0.00302,-0.015274031090614298
0.00304,-0.01127240553193021
0.0030600000000000002,-0.02694126171367228
0.0030800000000000003,-0.023838271062031905
0.0031000000000000003,-0.01324651832564597
0.0031200000000000004,0.0004406126364391062
0.0031400000000000004,0.003144206706595748
0.00316,-0.007132715231025306
0.00318,-0.019406626468183866
0.0032,-0.019698524169967677
0.00322,-0.00441377141771442
0.0032400000000000003,-0.004805497453724539
0.0032600000000000003,0.008482255827687142
0.0032800000000000004,-0.012778164479298866
0.0033000000000000004,-0.008776477573264524
0.0033200000000000005,-0.01475980073361663
0.00334,-0.010158988279326426
0.00336,-0.011748903213521638
0.00338,-0.005550483096632607
0.0034000000000000002,-0.004045029950033316
0.0034200000000000003,-0.013323378508986662
0.0034400000000000003,-0.017409517018847978
0.0034600000000000004,-0.017401795168490344
0.0034800000000000005,-0.009505900479235363
0.0035,-0.004305963832731074
0.00352,-0.005396577441037708
0.00354,-0.02216368471536437
0.0035600000000000002,-0.02265518764216723
0.0035800000000000003,-0.017255526641928465
0.0036000000000000003,-0.0305278503308134
0.0036200000000000004,0.0035288393129324714
0.0036400000000000004,-0.0032532145049890496
0.0036600000000000005,0.01592580768646001
0.00368,-0.0033375237385530106
0.0037,-0.010319253743233227
0.00372,-0.02548870512663143
0.0037400000000000003,-0.02627972328797055
0.0037600000000000003,-0.013391247191457603
0.0037800000000000004,-0.0007024716911890345
0.0038000000000000004,-0.0038898802974939002
0.0038200000000000005,-0.00817561892380691
0.0038400000000000005,-0.011063474847659552
0.00386,-0.021739626513269047
0.00388,-0.023628960980153574
0.0039000000000000003,-0.009542249115964503
0.003920000000000001,0.012532473402040917
0.00394,0.0026551473904420776
0.00396,-0.0008317810603629028
0.00398,-0.012406548385611062
0.004,-0.033866502844574445
0.00402,-0.021477213168858672
0.00404,0.004391850523672946
0.00406,0.009492067962953108
0.00408,0.00959979024484359
0.0041,-0.015554585166195622
0.00412,-0.02752872969627625
0.0041400000000000005,-0.023726548139428174
0.0041600000000000005,-0.004946817239827726
0.0041800000000000006,0.014631725006138909
0.004200000000000001,-0.010123230598284233
0.004220000000000001,-0.017104836288411963
0.004240000000000001,-0.011804870317128723
0.004260000000000001,-0.0028104397451480254
0.00428,-0.00889338669291989
0.0043,-0.02046809218603675
0.00432,-0.011373794508886067
0.00434,-0.004476191401343359
0.00436,0.010708980439121645
0.00438,-0.005259119468567714
0.0044,-0.028216723427349242
0.00442,-0.027709523641015452
0.00444,-0.010826881656350628
0.00446,-0.005526847841928379
0.0044800000000000005,0.020941422759340363
0.0045000000000000005,-0.0014170559081809215
0.004520000000000001,-0.022078078873441796
0.004540000000000001,-0.03535017741912969
0.004560000000000001,-0.02585642607515216
0.004580000000000001,0.008799594804498045
0.004600000000000001,0.010604893077844103
0.00462,0.012210490823147195
0.00464,-0.014641205470474365
0.00466,-0.02342002357255444
0.00468,-0.025409003528130497
0.0047,-0.012919712403645159
0.00472,6.883206803439887e-05
0.00474,-0.005315050013506118
0.00476,-0.017788288797588883
0.00478,-0.015283993089159186
0.0048000000000000004,-0.0029943681964181837
0.0048200000000000005,-0.010674797847632003
0.0048400000000000006,0.006707204278411129
0.004860000000000001,-0.010558834638807526
0.004880000000000001,-0.018139382145033436
0.004900000000000001,-0.014536707625839258
0.004920000000000001,-0.02641082129817052
0.004940000000000001,-0.018414723395907166
0.00496,0.018138545826131034
0.00498,0.012155620819584765
0.005,-0.012399450981918742
0.00502,-0.018582056716019
0.00504,-0.02356647011035845
0.00506,0.0011046375139245792
0.00508,0.0081022575792623
0.0051,0.01589870396826204
0.00512,-0.01135228648763238
0.0051400000000000005,-0.031214367375030347
0.0051600000000000005,-0.022219703981170034
0.005180000000000001,-0.005037339368478834
0.005200000000000001,0.007452088222968171
0.005220000000000001,-0.003722998491855302
0.005240000000000001,-0.00950615474711778
0.005260000000000001,-0.022778078387537145
0.005280000000000001,-0.01468205981192203
0.0053,-0.009281984230518165
0.00532,-0.011770071852653458
0.00534,-0.02184676463314483
0.00536,-0.029127651950551073
0.00538,-0.008051073274980686
0.0054,-0.011038389812684079
0.00542,5.318386800713367e-05
0.00544,-0.0008372761651747806
0.0054600000000000004,0.0031649457753302173
0.0054800000000000005,-0.0049147186757665644
0.0055000000000000005,-0.005705296406550365
0.005520000000000001,-0.013185849853316032
0.005540000000000001,-0.017471187096926643
0.005560000000000001,-0.007777486791287306
0.005580000000000001,-0.0027767383755947705
0.005600000000000001,-0.008659659068432758
0.005620000000000001,-0.002959961851209017
0.00564,-0.012637185181976773
0.00566,-0.00983313136995391
0.00568,-0.013319627634329997
0.0057,-0.004624389894778182
0.00572,0.0031721935428603966
0.00574,-0.0074036494878426395
0.00576,-0.02217321078946923
0.00578,-0.016972722664859313
0.0058000000000000005,-0.008976414138118238
0.0058200000000000005,-0.0030769622762185965
0.005840000000000001,-0.005465069396566297
0.005860000000000001,-0.0035596105956495518
0.005880000000000001,-0.0069462048445057024
0.005900000000000001,-0.017222465237630068
0.005920000000000001,-0.012421338359888286
0.005940000000000001,-0.0016291946776749366
0.005960000000000001,-0.014900946160335493
0.00598,-0.012695914543411202
0.006,-0.014784424055346267
0.00602,-0.00898477541841834
0.00604,-0.007977916411482735
0.00606,-0.004674515286682672
0.00608,-0.004067057088648289
0.0061,-0.0012628796480730277
0.0061200000000000004,-0.0015540707565491222
0.0061400000000000005,-0.016722933864809844
0.0061600000000000005,-0.03688429195483727
0.006180000000000001,-0.021399131972882346
0.006200000000000001,0.011859378091182657
0.006220000000000001,0.009970613625364066
0.006240000000000001,-0.007494776698373203
0.006260000000000001,-0.01697214126979404
0.006280000000000001,-0.02295474643120006
0.006300000000000001,-0.010964311040492778
0.00632,-0.006762186085240346
0.00634,-0.019834152756446552
0.00636,-0.005047886952793091
0.00638,0.006443319863647402
0.0064,-0.011820837161645155
0.00642,-0.010913736351398579
0.00644,-0.01020633591286878
0.0064600000000000005,-0.004107019809764668
0.0064800000000000005,-0.032156481204173054
0.006500000000000001,-0.026356713154418735
0.006520000000000001,-0.006378202108906597
0.006540000000000001,0.009806016360197442
0.006560000000000001,-0.0044640977662545114
0.006580000000000001,-0.020930906270448683
0.006600000000000001,-0.018026751560676627
0.006620000000000001,-0.011727704992867242
0.006640000000000001,0.0046562289620474115
0.00666,-0.0009268854861000631
0.00668,-0.008706694302990809
0.0067,-0.0056028240804118536
0.00672,-0.011285761266754917
0.00674,0.0009044745560826081
0.00676,-0.015861831981225392
0.0067800000000000004,-0.00856423338427252
0.0068000000000000005,-0.02103696889571137
0.0068200000000000005,0.0012381693939451123
0.006840000000000001,-0.007839654313661824
0.006860000000000001,-0.008330351029368382
0.006880000000000001,-0.006923886476305284
0.006900000000000001,-0.005018183287735512
0.006920000000000001,-0.0029127548018389295
0.006940000000000001,-0.014686516135969298
0.006960000000000001,-0.009286028505616203
0.006980000000000001,-0.008478639960030867
0.007,-0.004975298487809308
0.00702,-0.00536610222975272
0.00704,-0.0028612476790936033
0.00706,-0.009942007054619072
0.00708,-0.01213011411533749
0.0071,-0.016215357463204745
0.0071200000000000005,-0.009916170238100616
0.0071400000000000005,-0.012603510647232228
0.0071600000000000006,-0.0036083654269720563
0.007180000000000001,-0.004897787988877244
0.007200000000000001,-0.006886144457173256
0.007220000000000001,-0.01666282618077025
0.007240000000000001,-0.003773495560937613
0.007260000000000001,-0.013749872518855854
0.007280000000000001,-0.00785005553577018
0.007300000000000001,-0.008939742351347132
0.007320000000000001,-0.006534669662847636
0.00734,-0.005327794273656222
0.00736,-0.013107431597309486
0.00738,-0.007507132395090587
0.0074,-0.013689161369855311
0.00742,-0.006391401133889311
0.00744,-0.014570413965995788
0.0074600000000000005,-0.005475340007715919
0.0074800000000000005,0.002521374444205787
0.007500000000000001,-0.007454926689574665
0.007520000000000001,-0.011739768919896325
0.007540000000000001,-0.016324149201727187
0.007560000000000001,0.0034549188645347987
0.007580000000000001,-0.003825414016773644
0.007600000000000001,-0.01190454834981109
0.007620000000000001,-0.008001638967463039
0.007640000000000001,-0.012685846448501497
0.007660000000000001,-0.01796916491452062
0.007680000000000001,-0.007575979863608013
0.0077,-0.0145567240951416
0.00772,0.00022986993081982113
0.00774,-0.005452809030914522
0.00776,-0.0016497314908620183
0.0077800000000000005,-0.011026860024015437
0.0078000000000000005,0.00026500001738098255
0.00782,0.0017715557417923612
0.007840000000000001,-0.0004163581120820532
0.00786,-0.005300199829606062
0.00788,-0.009784655502234526
0.0079,-0.0009890272816785598
0.00792,-0.015458487499778304
0.007940000000000001,-0.0011710707701721298
0.00796,0.0030314687109449824
0.007980000000000001,-0.007244267816296242
0.008,-0.002043221060083252
0.008020000000000001,-0.006527625920917166
0.00804,-0.01890020864184286
0.008060000000000001,-0.01030422981916006
0.00808,0.0017865085785340672
0.008100000000000001,-0.0015995260301111024
0.00812,-0.0017903591034521783
0.008140000000000001,-0.006274748011504749
0.00816,-0.00017500088741420183
0.008180000000000002,-0.007854575885878413
0.0082,-0.009543133873653627
0.00822,-0.009334545369442108
0.00824,-0.00682938474555201
0.00826,-0.007419577573440228
0.008280000000000001,-0.014000777099046634
0.0083,-0.00220952516389081
0.008320000000000001,-0.004097757558046011
0.00834,-0.006185690148565128
0.008360000000000001,-0.020954580253000628
0.00838,-0.00806495795978521
0.008400000000000001,-0.012948675607715811
0.00842,-0.0034539596229211786
0.008440000000000001,-0.002746050887323901
0.00846,-0.010924816981339527
0.008480000000000001,-0.028189933463058883
0.0085,-0.0166981878452598
0.008520000000000002,-0.011297301583512004
0.00854,-0.006295805960233455
0.00856,-0.009781589333531399
0.00858,-0.006777077353038473
0.0086,-0.004271838488744351
0.008620000000000001,-0.01304964937962103
0.00864,-0.0016577201210602895
0.008660000000000001,-0.008438526602253093
0.00868,-0.003636699992502635
0.008700000000000001,-0.00991823266907321
0.00872,-0.005016542975490949
0.008740000000000001,0.011367927133650188
0.00876,-0.01338588891000525
0.008780000000000001,-0.009981944013046442
0.0088,-0.007576490915359424
0.008820000000000001,-0.013059200702280171
0.00884,-0.003065112224569806
0.008860000000000002,0.0005385588863111523
0.00888,0.002644474799844352
0.0089,-0.01482023783599555
0.00892,-0.011216551066127366
0.00894,-0.007912402215047768
0.008960000000000001,-0.005007658863141775
0.00898,-0.01777939379575666
0.009000000000000001,-0.006387370704762909
0.00902,-0.007276909240777233
0.009040000000000001,-0.0057700527015324965
0.00906,-0.009854792060465354
0.009080000000000001,-0.008547615510097013
0.0091,0.0038429307660246634
0.009120000000000001,-0.006332657414876763
0.00914,-0.008320529113964671
0.009160000000000001,-0.009110178295393954
0.00918,-0.011796993369691321
0.009200000000000002,-0.007893675250243065
0.00922,-0.00019605430409308728
0.00924,0.000711768389816912
0.009260000000000001,0.0005212317467854415
0.00928,-0.009055213250094082
0.009300000000000001,-0.01433809200665908
0.00932,-0.023714836023296767
0.009340000000000001,-0.008628263939712529
0.00936,-0.008119820413179813
0.009380000000000001,-0.0029183999138592516
0.0094,-0.0049062032769233875
0.009420000000000001,-0.00958994925517697
0.00944,-0.014772953366941934
0.009460000000000001,-0.010869566835151497
0.00948,-0.002073527760750758
0.009500000000000001,0.003527320201689536
0.00952,0.006731768701096428
0.009540000000000002,-0.014127692531632957
0.00956,-0.009725031094397771
0.00958,-0.012212035458356618
0.009600000000000001,-0.008807860456284537
0.00962,-0.006801602799273705
0.009640000000000001,0.00039688036075862616
0.00966,-0.0041869495388933975
0.009680000000000001,-0.011466736929274576
0.0097,-0.015151911906940898
0.009720000000000001,-0.019036772045863737
0.00974,-0.008842756467215322
0.009760000000000001,-0.003641250433408688
0.00978,-0.0063278922891306325
0.009800000000000001,-0.013308104719925305
0.00982,-0.00650896966636344
0.009840000000000002,-0.015785723537550686
0.00986,-0.013879240025916187
0.009880000000000002,-0.00997574227876687
0.0099,-0.01056550555789441
0.00992,-0.01315227243694778
0.009940000000000001,-0.005853856977954677
0.00996,-0.016528471769132833
0.009980000000000001,-0.0081316959701247
0.01,-0.0038287704627542832
0.010020000000000001,0.0011730993402109093
0.01004,-0.011398650374340718
0.010060000000000001,-0.018578484082895835
0.01008,-0.0038911117234036174
0.010100000000000001,-0.010871244297158316
0.01012,-0.004371572498865448
0.010140000000000001,-0.020438064859075126
0.01016,-0.009245425569842536
0.010180000000000002,-0.000549053260247975
0.0102,-0.01002540163787673
0.010220000000000002,-0.005622564711063785
0.01024,-0.013301598829451663
0.01026,-0.007101462540519413
0.010280000000000001,-0.014580780586660333
0.0103,-0.009079572549552885
0.010320000000000001,-0.0013816597715474348
0.01034,-0.005066664161666344
0.010360000000000001,-0.0053567465340748945
0.01038,-0.007843537822413961
0.010400000000000001,-0.009032268689861468
0.01042,-0.008523543310908576
0.010440000000000001,0.0006721620849010556
0.01046,-0.008704278805980367
0.010480000000000001,-0.022074717258870957
0.0105,-0.008086186247886469
0.010520000000000002,-0.0015864221296327304
0.01054,-0.002874953143229041
0.010560000000000002,-0.005661254088653584
0.01058,-0.029116533107100766
0.0106,-0.006241310068240856
0.010620000000000001,-0.005632678194555537
0.01064,0.00036786974389834423
0.010660000000000001,-0.004914646772034898
0.01068,0.007376481859186445
0.010700000000000001,0.0025932246432865454
0.01072,0.0015044177229444609
0.010740000000000001,-0.004277325698652422
0.01076,-0.0207430472797668
0.010780000000000001,-0.023928669784083145
0.0108,-0.01922613368406183
0.010820000000000001,-0.015621941863468356
0.01084,-0.0038300333909484403
0.010860000000000002,-0.0036207324946382086
0.01088,0.007372395163229997
0.010900000000000002,0.003887247100012361
0.010920000000000001,0.0005019422380939395
0.01094,-0.01167016962512533
0.010960000000000001,-0.01685275229450193
0.01098,-0.01145121355434496
0.011000000000000001,0.009427123666117879
0.01102,0.012931517028861647
0.011040000000000001,0.005751947162055044
0.01106,0.007059652013315838
0.011080000000000001,-0.005012569147527132
0.0111,-0.008996926310823128
0.011120000000000001,-0.00988590452089896
0.01114,-0.003086429453946841
0.011160000000000002,-0.007370313427660171
0.01118,-0.011154928547481562
0.011200000000000002,-0.0017593270307376015
0.01122,0.002044678804881471
0.011240000000000002,0.009443297209579826
0.011260000000000001,-0.004226488014642673
0.01128,-0.014900746950292695
0.011300000000000001,-0.01519057490456199
0.01132,-0.0110869986345308
0.011340000000000001,0.0009047511966632992
0.01136,0.0010143354597357023
0.011380000000000001,0.0026216707054864865
0.0114,-0.0018618382159145252
0.011420000000000001,-0.00504730151281505
0.01144,-0.014623167016204985
0.011460000000000001,0.002660673637232074
0.01148,0.0011726925488734976
0.011500000000000002,-0.013295818684701696
0.01152,-0.00469893623234059
0.011540000000000002,-0.0023925883937792464
0.01156,-0.005078764817667901
0.011580000000000002,-0.006466880699302201
0.011600000000000001,0.006323746908646734
0.01162,0.026703004964471328
0.011640000000000001,-0.02830467291692824
0.01166,-0.0006363369568264878
0.011680000000000001,7.243624105641392e-05
0.0117,-0.009103962075359972
0.011720000000000001,0.004086094349130597
0.01174,-0.006088789966410202
0.011760000000000001,-0.0023844888192274052
0.01178,-0.0053701478867154455
0.011800000000000001,-0.023133640625656413
0.01182,-0.007247593863116016
0.011840000000000002,-0.009434444740336442
0.01186,-0.017712139736936874
0.011880000000000002,-0.016104652196586428
0.0119,-0.012000916610260329
0.011920000000000002,-0.0034039091549896297
0.011940000000000001,0.005991895474206084
0.01196,0.007199994393602305
0.011980000000000001,0.020390122560126397
0.012,0.002926243103006541
0.012020000000000001,-0.0015570951923646464
0.01204,0.005941580864502387
0.012060000000000001,-0.002336058831038732
0.01208,-0.014507858143247503
0.012100000000000001,-0.01689432757666446
0.01212,-0.012590825739351722
0.012140000000000001,-0.005691208248646624
0.01216,-0.0014875479946432134
0.012180000000000002,-0.01895139245964317
0.0122,-0.009355795526055272
0.012220000000000002,-0.005251971290710761
0.012240000000000001,-0.013130165212972831
0.012260000000000002,-0.004932474239362997
0.012280000000000001,0.02113842009077907
0.0123,-0.031971904122145955
0.012320000000000001,0.0355368507418777
0.01234,-0.013779164759435867
0.012360000000000001,-0.005781136413092081
0.01238,0.013300261993033802
0.012400000000000001,-0.0164450732176586
0.01242,-0.00025931690688146174
0.012440000000000001,-0.005042096519659371
0.01246,-0.003933711374108814
0.012480000000000002,-0.013010040803528019
0.0125,-0.0051118260825518255
0.012520000000000002,-0.0012076236131866305
0.01254,0.01008551893917237
0.012560000000000002,-0.00877611246984484
0.012580000000000001,-0.005870390233645552
0.012600000000000002,-0.007557766525261557
0.012620000000000001,-0.007947082165756826
0.01264,0.0036456166090336668
0.012660000000000001,-0.0009373961289927449
0.01268,-0.010612770792191344
0.012700000000000001,-0.004312098293176374
0.01272,-0.005400339777143318
0.012740000000000001,-0.007287382198193265
0.01276,-0.0034829651915863737
0.012780000000000001,-0.00017777617319111524
0.0128,-0.004261501129317568
0.012820000000000002,-0.0018549601033204027
0.01284,-0.010531792843563273
0.012860000000000002,-0.006028378971341538
0.01288,-0.004121069578782357
0.012900000000000002,-0.0019142114159327785
0.012920000000000001,-0.003601497880101736
0.012940000000000002,-0.0013946284549471622
0.012960000000000001,-0.004679501847644935
0.01298,-0.015652847239270202
0.013000000000000001,-0.01204805317082898
0.01302,-0.014234574858511696
0.013040000000000001,-0.015322726311765397
0.01306,-0.0012336371127737045
0.013080000000000001,0.00287042803588949
0.0131,0.006774808372614676
0.013120000000000001,-0.006594902247470457
0.01314,-0.00558617875490584
0.013160000000000002,-0.013164556669067613
0.01318,-0.005665561500518901
0.013200000000000002,0.003930300928784685
0.01322,0.002742347675725832
0.013240000000000002,0.0009552989010156597
0.013260000000000001,-0.006822756065399713
0.013280000000000002,0.002373733201282135
0.013300000000000001,-0.013791727027349491
0.01332,0.0035924848214275214
0.013340000000000001,0.0009068200713506444
0.01336,0.0006175508402631277
0.013380000000000001,-0.007160470083635032
0.0134,-0.00794897645904148
0.013420000000000001,-0.011832820860075111
0.01344,-0.011323260813856439
0.013460000000000001,-0.007918041832161679
0.01348,-0.012700528399543729
0.013500000000000002,-0.00809708076337891
0.01352,-0.007088249449095279
0.013540000000000002,0.0006105532863511876
0.013560000000000001,-0.010462465500754498
0.013580000000000002,0.00033170724372189324
0.013600000000000001,-0.00604835823614328
0.013620000000000002,-4.698357058640886e-05
0.013640000000000001,0.0007621914920611615
0.01366,-0.008912905938239997
0.013680000000000001,-0.010799682241900555
0.0137,-0.01568195876114499
0.013720000000000001,-0.013375000434082305
0.01374,-0.014163409900616894
0.013760000000000001,-0.007762599417693583
0.01378,-0.005655329293326484
0.013800000000000002,0.0006456399546632733
0.01382,-0.005035393885804283
0.013840000000000002,0.000566647851258339
0.01386,-0.0016196349975448987
0.013880000000000002,-0.0012097871068326468
0.013900000000000001,-0.006591269779107229
0.013920000000000002,-0.009077063664061353
0.013940000000000001,-0.012960774444765405
0.013960000000000002,-0.012750608963384098
0.013980000000000001,0.003735132058219773
0.014,0.0044445575337284
0.014020000000000001,0.001858939685921468
0.01404,0.0009707635633534495
0.014060000000000001,-0.0027132073735562793
0.01408,-0.009292825803800248
0.014100000000000001,-0.004988764451841658
0.01412,-0.008972261261068268
0.014140000000000002,-0.004668188389268009
0.01416,-0.010049596309390375
0.014180000000000002,-0.011836376448210598
0.0142,-0.004936176174847203
0.014220000000000002,-0.0032281903428152507
0.014240000000000001,0.0010759113666047426
0.014260000000000002,-0.00819961796213539
0.014280000000000001,0.0008973047839505343
0.014300000000000002,-0.009476547779434703
0.014320000000000001,-0.005372128323071416
0.01434,-0.003065006641342895
0.014360000000000001,-0.0051512779364227225
0.01438,-0.02620910582994003
0.014400000000000001,-0.019009304619295907
0.01442,-0.008514433644689722
0.014440000000000001,-0.002013574715838907
0.01446,0.0007928451140866994
0.014480000000000002,-0.004488602716794862
0.0145,-0.009770059648592401
0.014520000000000002,-0.011057492938522144
0.01454,-0.006353893664676163
0.014560000000000002,0.0001470000722260112
0.014580000000000001,-0.008030086884503426
0.014600000000000002,-0.009916583227394426
0.014620000000000001,-0.010305343144123617
0.014640000000000002,-0.004303674662622047
0.014660000000000001,0.006890219847711606
0.01468,0.006501492285553117
0.014700000000000001,0.010206611263864568
0.01472,0.0019297272517624225
0.014740000000000001,-0.004050598871710448
0.01476,-0.01172837004262835
0.014780000000000001,-0.01041961759557877
0.0148,-0.006414911429829898
0.014820000000000002,-0.008600901747840633
0.01484,0.0010952848065479829
0.014860000000000002,-0.007381263735554552
0.01488,-0.0054733958159308375
0.014900000000000002,0.0014270076977567704
0.014920000000000001,0.0013378932894165785
0.014940000000000002,-0.004842064908307869
0.014960000000000001,-0.004831314936082199
0.014980000000000002,-0.0056193656589658015
0.015000000000000001,-0.009003520632149445
0.01502,-0.01438466376646707
0.015040000000000001,-0.018767289130717697
0.01506,-0.022051573843853787
0.015080000000000001,-0.005964909385062283
0.0151,0.005328966354767229
0.015120000000000001,0.007037214089139273
0.01514,0.004751464755938679
0.015160000000000002,-0.012611661030474829
0.01518,-0.012401156092440429
0.015200000000000002,-0.013688390790977226
0.015220000000000001,-0.016473365123866993
0.015240000000000002,-0.01915849579497446
0.015260000000000001,-0.006167122168989593
0.015280000000000002,-6.541374403830607e-05
0.015300000000000001,0.019715775161579373
0.015320000000000002,-0.006234425525136537
0.015340000000000001,-0.005824168143803678
0.015360000000000002,-0.007910147390530843
0.015380000000000001,-0.003705565739593828
0.0154,-0.004892888861258997
0.015420000000000001,-0.003284405514437849
0.01544,-0.001875606724734343
0.015460000000000002,-0.006258123425588799
0.01548,-0.017430437722888038
0.015500000000000002,-0.01592178342768727
0.01552,-0.005226885169063413
0.015540000000000002,-0.0008225657978703903
0.015560000000000001,0.008773994602945118
0.015580000000000002,9.79524048279768e-05
0.015600000000000001,-0.005382872580072994
0.015620000000000002,-0.0032750666866122463
0.01564,-0.004062923015772371
0.01566,-0.007347030840677364
0.015680000000000003,-0.005738455666025472
0.015700000000000002,0.00026352420345995744
0.01572,0.0032700040792747664
0.01574,-0.0035088344424475644
0.01576,-0.009588713157411551
0.015780000000000002,-0.013072475824822101
0.0158,-0.015457882857515926
0.01582,-0.01155272894338277
0.01584,0.011323993305075507
0.015860000000000003,0.00045133483633976834
0.015880000000000002,0.007851261037138381
0.0159,0.0008727796354313622
0.01592,0.0035797609442458104
0.015940000000000003,0.011478968424076785
0.015960000000000002,-0.013672236033947741
0.01598,-0.015358635600192874
0.016,-0.01754429260552218
0.016020000000000003,-0.0014573351232898876
0.016040000000000002,0.008538748889843087
0.01606,0.013941734752362767
0.01608,0.00326884725518169
0.0161,-0.012596254475080115
0.016120000000000002,-0.009489802740750328
0.01614,-0.0012909774941114909
